route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100202,82047,774124259,"Shoreline South 148th St Station NW Hospital","",0,7893353,11345003,0,101,1,1
100202,82047,774124269,"Shoreline South 148th St Station NW Hospital","",0,7893353,11345003,0,101,1,1
100202,82047,774124519,"Shoreline South 148th St Station NW Hospital","",0,7893355,11345003,0,101,1,1
100202,82047,774124539,"Shoreline South 148th St Station NW Hospital","",0,7893355,11345003,0,101,1,1
100203,18174,691334459,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,691334489,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,691334519,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,691334549,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,691334599,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,691334669,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,691334699,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,691334709,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,691334749,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,691334949,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616309,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616319,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616329,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616349,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616359,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616379,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616389,"Aurora Village Transit Center","",0,7893220,11346008,0,101,1,1
100203,18174,694616409,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616419,"Aurora Village Transit Center","",0,7893220,11346008,0,101,1,1
100203,18174,694616439,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616449,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616459,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616469,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616489,"Shoreline South 148th St Station","",1,7893220,20346004,0,101,1,1
100203,18174,694616499,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616509,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616519,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616529,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616539,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616559,"Aurora Village Transit Center","",0,7893220,11346008,0,101,1,1
100203,18174,694616569,"Aurora Village Transit Center","",0,7893220,11346008,0,101,1,1
100203,18174,694616599,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616609,"Aurora Village Transit Center","",0,7893220,11346008,0,101,1,1
100203,18174,694616619,"Aurora Village Transit Center","",0,7893220,11346008,0,101,1,1
100203,18174,694616639,"Aurora Village Transit Center","",0,7893220,11346008,0,101,1,1
100203,18174,694616649,"Aurora Village Transit Center","",0,7893220,11346008,0,101,1,1
100203,18174,694616659,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616669,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616679,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616689,"Aurora Village Transit Center","",0,7893220,11346008,0,101,1,1
100203,18174,694616699,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616709,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616719,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616729,"Shoreline South 148th St Station","",1,7893220,20346004,0,101,1,1
100203,18174,694616739,"Shoreline South 148th St Station","",1,7893220,20346004,0,101,1,1
100203,18174,694616749,"Shoreline South 148th St Station","",1,7893220,20346004,0,101,1,1
100203,18174,694616759,"Shoreline South 148th St Station","",1,7893220,20346004,0,101,1,1
100203,18174,694616769,"Shoreline South 148th St Station","",1,7893220,20346004,0,101,1,1
100203,18174,694616779,"Shoreline South 148th St Station","",1,7893220,20346004,0,101,1,1
100203,18174,694616789,"Shoreline South 148th St Station","",1,7893220,20346004,0,101,1,1
100203,18174,694616799,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616809,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616819,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616839,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616859,"Shoreline South 148th St Station","",1,7893220,20346004,0,101,1,1
100203,18174,694616869,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616909,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616919,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,18174,694616929,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616939,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616949,"Shoreline South 148th St Station","",1,7893255,20346004,0,101,1,1
100203,18174,694616959,"Aurora Village Transit Center","",0,7893255,11346008,0,101,1,1
100203,82047,724962449,"Shoreline South 148th St Station","",1,7893321,20346004,0,101,1,1
100203,82047,724962459,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962469,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962479,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962489,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962499,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962509,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962519,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962529,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962539,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962549,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962559,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962569,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962579,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962589,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962599,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962609,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962619,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962629,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962639,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962649,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962659,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962669,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962679,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962689,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962699,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962709,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962719,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962729,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962739,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962749,"Shoreline South 148th St Station","",1,7893323,20346004,0,101,1,1
100203,82047,724962759,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962769,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962779,"Shoreline South 148th St Station","",1,7893341,20346004,0,101,1,1
100203,82047,724962789,"Aurora Village Transit Center","",0,7893321,11346008,0,101,1,1
100203,82047,724962799,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724962809,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724962819,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724962829,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724962839,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724962849,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724962859,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724962869,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724962879,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724962889,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724962899,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724962909,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724962919,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724962929,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724962939,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724962949,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724962959,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724962969,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724962979,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724962989,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724962999,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724963009,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724963019,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724963029,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724963039,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724963049,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724963059,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724963069,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724963079,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724963089,"Aurora Village Transit Center","",0,7893323,11346008,0,101,1,1
100203,82047,724963099,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724963109,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100203,82047,724963119,"Aurora Village Transit Center","",0,7893341,11346008,0,101,1,1
100205,18174,771697399,"Richmond Beach North City","",0,7893221,11348016,0,101,1,1
100205,18174,771697409,"Richmond Beach North City","",0,7893219,11348016,0,101,1,1
100205,18174,771697419,"Richmond Beach North City","",0,7893217,11348016,0,101,1,1
100205,18174,771697429,"Richmond Beach North City","",0,7893218,11348016,0,101,1,1
100205,18174,771697439,"Richmond Beach North City","",0,7893221,11348016,0,101,1,1
100205,18174,771697449,"Richmond Beach North City","",0,7893219,11348016,0,101,1,1
100205,18174,771697459,"Richmond Beach North City","",0,7893217,11348016,0,101,1,1
100205,18174,771697469,"Richmond Beach North City","",0,7893218,11348016,0,101,1,1
100205,18174,771697479,"Richmond Beach North City","",0,7893221,11348016,0,101,1,1
100205,18174,771697489,"Richmond Beach North City","",0,7893219,11348016,0,101,1,1
100205,18174,771697499,"Richmond Beach North City","",0,7893217,11348016,0,101,1,1
100205,18174,771697509,"Richmond Beach North City","",0,7893218,11348016,0,101,1,1
100205,18174,771697519,"Richmond Beach North City","",0,7893221,11348016,0,101,1,1
100205,18174,771697529,"Richmond Beach North City","",0,7893219,11348016,0,101,1,1
100205,18174,771697539,"Richmond Beach North City","",0,7893217,11348016,0,101,1,1
100205,18174,771697549,"Richmond Beach North City","",0,7893218,11348016,0,101,1,1
100205,18174,771697559,"Richmond Beach North City","",0,7893221,11348016,0,101,1,1
100205,18174,771697569,"Richmond Beach North City","",0,7893219,11348016,0,101,1,1
100205,18174,771697579,"Richmond Beach North City","",0,7893217,11348016,0,101,1,1
100205,18174,771697589,"Richmond Beach North City","",0,7893218,11348016,0,101,1,1
100205,18174,771697599,"Richmond Beach North City","",0,7893221,11348016,0,101,1,1
100205,18174,771697609,"Richmond Beach North City","",0,7893219,11348016,0,101,1,1
100205,18174,771697619,"Richmond Beach North City","",0,7893217,11348016,0,101,1,1
100205,18174,771697629,"Richmond Beach North City","",0,7893218,11348016,0,101,1,1
100205,18174,771697639,"Richmond Beach North City","",0,7893221,11348016,0,101,1,1
100205,18174,771697649,"Richmond Beach North City","",0,7893219,11348016,0,101,1,1
100205,18174,771697659,"Richmond Beach North City","",0,7893217,11348016,0,101,1,1
100205,18174,771697669,"Richmond Beach North City","",0,7893218,11348016,0,101,1,1
100205,18174,771697679,"Richmond Beach North City","",0,7893221,11348016,0,101,1,1
100205,18174,771697689,"Richmond Beach North City","",0,7893219,11348016,0,101,1,1
100205,18174,771697699,"Richmond Beach North City","",0,7893217,11348016,0,101,1,1
100205,18174,771697709,"Richmond Beach North City","",0,7893218,11348016,0,101,1,1
100205,18174,771697719,"Richmond Beach North City","",0,7893221,11348016,0,101,1,1
100205,18174,771697729,"Richmond Beach North City","",0,7893219,11348016,0,101,1,1
100205,18174,771697739,"Richmond Beach North City","",0,7893217,11348016,0,101,1,1
100205,18174,771697749,"Richmond Beach North City","",0,7893218,11348016,0,101,1,1
100205,18174,771697759,"Richmond Beach North City","",0,7893221,11348016,0,101,1,1
100205,18174,771697769,"Richmond Beach North City","",0,7893219,11348016,0,101,1,1
100205,18174,771697779,"Northgate Station North City","",1,7893217,20348014,0,101,1,1
100205,18174,771697789,"Northgate Station North City","",1,7893218,20348014,0,101,1,1
100205,18174,771697799,"Northgate Station North City","",1,7893221,20348014,0,101,1,1
100205,18174,771697809,"Northgate Station North City","",1,7893219,20348014,0,101,1,1
100205,18174,771697819,"Northgate Station North City","",1,7893217,20348014,0,101,1,1
100205,18174,771697829,"Northgate Station North City","",1,7893218,20348014,0,101,1,1
100205,18174,771697839,"Northgate Station North City","",1,7893221,20348014,0,101,1,1
100205,18174,771697849,"Northgate Station North City","",1,7893219,20348014,0,101,1,1
100205,18174,771697859,"Northgate Station North City","",1,7893217,20348014,0,101,1,1
100205,18174,771697869,"Northgate Station North City","",1,7893218,20348014,0,101,1,1
100205,18174,771697879,"Northgate Station North City","",1,7893221,20348014,0,101,1,1
100205,18174,771697889,"Northgate Station North City","",1,7893219,20348014,0,101,1,1
100205,18174,771697899,"Northgate Station North City","",1,7893217,20348014,0,101,1,1
100205,18174,771697909,"Northgate Station North City","",1,7893218,20348014,0,101,1,1
100205,18174,771697919,"Northgate Station North City","",1,7893221,20348014,0,101,1,1
100205,18174,771697929,"Northgate Station North City","",1,7893219,20348014,0,101,1,1
100205,18174,771697939,"Northgate Station North City","",1,7893217,20348014,0,101,1,1
100205,18174,771697949,"Northgate Station North City","",1,7893218,20348014,0,101,1,1
100205,18174,771697959,"Northgate Station North City","",1,7893221,20348014,0,101,1,1
100205,18174,771697969,"Northgate Station North City","",1,7893219,20348014,0,101,1,1
100205,18174,771697979,"Northgate Station North City","",1,7893217,20348014,0,101,1,1
100205,18174,771697989,"Northgate Station North City","",1,7893218,20348014,0,101,1,1
100205,18174,771697999,"Northgate Station North City","",1,7893221,20348014,0,101,1,1
100205,18174,771698009,"Northgate Station North City","",1,7893219,20348014,0,101,1,1
100205,18174,771698019,"Northgate Station North City","",1,7893217,20348014,0,101,1,1
100205,18174,771698029,"Northgate Station North City","",1,7893218,20348014,0,101,1,1
100205,18174,771698039,"Northgate Station North City","",1,7893221,20348014,0,101,1,1
100205,18174,771698049,"Northgate Station North City","",1,7893219,20348014,0,101,1,1
100205,18174,771698059,"Northgate Station North City","",1,7893217,20348014,0,101,1,1
100205,18174,771698069,"Northgate Station North City","",1,7893218,20348014,0,101,1,1
100205,18174,771698079,"Northgate Station North City","",1,7893221,20348014,0,101,1,1
100205,18174,771698089,"Northgate Station North City","",1,7893219,20348014,0,101,1,1
100205,18174,771698099,"Northgate Station North City","",1,7893217,20348014,0,101,1,1
100205,18174,771698109,"Northgate Station North City","",1,7893218,20348014,0,101,1,1
100205,18174,771698119,"Northgate Station North City","",1,7893221,20348014,0,101,1,1
100205,18174,771698129,"Northgate Station North City","",1,7893219,20348014,0,101,1,1
100205,18174,771698139,"Northgate Station North City","",1,7893217,20348014,0,101,1,1
100205,18174,771698149,"Northgate Station North City","",1,7893218,20348014,0,101,1,1
100205,82047,771626209,"Richmond Beach North City","",0,7893359,11348016,0,101,1,1
100205,82047,771626219,"Richmond Beach North City","",0,7893358,11348016,0,101,1,1
100205,82047,771626229,"Richmond Beach North City","",0,7893364,11348016,0,101,1,1
100205,82047,771626239,"Richmond Beach North City","",0,7893359,11348016,0,101,1,1
100205,82047,771626249,"Richmond Beach North City","",0,7893434,11348016,0,101,1,1
100205,82047,771626259,"Richmond Beach North City","",0,7893360,11348016,0,101,1,1
100205,82047,771626269,"Richmond Beach North City","",0,7893363,11348016,0,101,1,1
100205,82047,771626279,"Richmond Beach North City","",0,7893361,11348016,0,101,1,1
100205,82047,771626289,"Richmond Beach North City","",0,7893362,11348016,0,101,1,1
100205,82047,771626299,"Richmond Beach North City","",0,7893358,11348016,0,101,1,1
100205,82047,771626309,"Richmond Beach North City","",0,7893364,11348016,0,101,1,1
100205,82047,771626319,"Richmond Beach North City","",0,7893359,11348016,0,101,1,1
100205,82047,771626329,"Richmond Beach North City","",0,7893360,11348016,0,101,1,1
100205,82047,771626339,"Richmond Beach North City","",0,7893376,11348016,0,101,1,1
100205,82047,771626349,"Richmond Beach North City","",0,7893363,11348016,0,101,1,1
100205,82047,771626359,"Richmond Beach North City","",0,7893361,11348016,0,101,1,1
100205,82047,771626369,"Richmond Beach North City","",0,7893362,11348016,0,101,1,1
100205,82047,771626379,"Richmond Beach North City","",0,7893364,11348016,0,101,1,1
100205,82047,771626389,"Richmond Beach North City","",0,7893367,11348016,0,101,1,1
100205,82047,771626399,"Richmond Beach North City","",0,7893359,11348016,0,101,1,1
100205,82047,771626409,"Richmond Beach North City","",0,7893360,11348016,0,101,1,1
100205,82047,771626419,"Richmond Beach North City","",0,7893376,11348016,0,101,1,1
100205,82047,771626429,"Richmond Beach North City","",0,7893363,11348016,0,101,1,1
100205,82047,771626439,"Richmond Beach North City","",0,7893362,11348016,0,101,1,1
100205,82047,771626449,"Richmond Beach North City","",0,7893364,11348016,0,101,1,1
100205,82047,771626459,"Richmond Beach North City","",0,7893368,11348016,0,101,1,1
100205,82047,771626469,"Richmond Beach North City","",0,7893367,11348016,0,101,1,1
100205,82047,771626479,"Richmond Beach North City","",0,7893368,11348016,0,101,1,1
100205,82047,771626489,"Richmond Beach North City","",0,7893367,11348016,0,101,1,1
100205,82047,771626499,"Richmond Beach North City","",0,7893368,11348016,0,101,1,1
100205,82047,771626509,"Richmond Beach North City","",0,7893367,11348016,0,101,1,1
100205,82047,771626519,"Richmond Beach North City","",0,7893368,11348016,0,101,1,1
100205,82047,771626529,"Hillwood Park North City","",0,7893434,11348017,0,101,1,1
100205,82047,771626539,"Hillwood Park North City","",0,7893360,11348017,0,101,1,1
100205,82047,771626549,"Hillwood Park North City","",0,7893361,11348017,0,101,1,1
100205,82047,771626559,"Hillwood Park North City","",0,7893362,11348017,0,101,1,1
100205,82047,771626569,"Hillwood Park North City","",0,7893358,11348017,0,101,1,1
100205,82047,771626579,"Hillwood Park North City","",0,7893364,11348017,0,101,1,1
100205,82047,771626589,"Hillwood Park North City","",0,7893359,11348017,0,101,1,1
100205,82047,771626599,"Hillwood Park North City","",0,7893434,11348017,0,101,1,1
100205,82047,771626609,"Hillwood Park North City","",0,7893360,11348017,0,101,1,1
100205,82047,771626619,"Hillwood Park North City","",0,7893363,11348017,0,101,1,1
100205,82047,771626629,"Hillwood Park North City","",0,7893361,11348017,0,101,1,1
100205,82047,771626639,"Hillwood Park North City","",0,7893362,11348017,0,101,1,1
100205,82047,771626649,"Hillwood Park North City","",0,7893358,11348017,0,101,1,1
100205,82047,771626659,"Hillwood Park North City","",0,7893364,11348017,0,101,1,1
100205,82047,771626669,"Hillwood Park North City","",0,7893359,11348017,0,101,1,1
100205,82047,771626679,"Hillwood Park North City","",0,7893360,11348017,0,101,1,1
100205,82047,771626689,"Hillwood Park North City","",0,7893376,11348017,0,101,1,1
100205,82047,771626699,"Hillwood Park North City","",0,7893363,11348017,0,101,1,1
100205,82047,771626709,"Hillwood Park North City","",0,7893361,11348017,0,101,1,1
100205,82047,771626719,"Hillwood Park North City","",0,7893362,11348017,0,101,1,1
100205,82047,771626729,"Hillwood Park North City","",0,7893364,11348017,0,101,1,1
100205,82047,771626739,"Hillwood Park North City","",0,7893367,11348017,0,101,1,1
100205,82047,771626749,"Hillwood Park North City","",0,7893359,11348017,0,101,1,1
100205,82047,771626759,"Hillwood Park North City","",0,7893360,11348017,0,101,1,1
100205,82047,771626769,"Hillwood Park North City","",0,7893376,11348017,0,101,1,1
100205,82047,771626779,"Hillwood Park North City","",0,7893363,11348017,0,101,1,1
100205,82047,771626789,"Hillwood Park North City","",0,7893359,11348017,0,101,1,1
100205,82047,771626799,"Hillwood Park North City","",0,7893363,11348017,0,101,1,1
100205,82047,771626809,"Hillwood Park North City","",0,7893359,11348017,0,101,1,1
100205,82047,771626819,"Hillwood Park North City","",0,7893363,11348017,0,101,1,1
100205,82047,771626829,"Hillwood Park North City","",0,7893359,11348017,0,101,1,1
100205,82047,771626839,"Northgate Station North City","",1,7893358,20348018,0,101,1,1
100205,82047,771626849,"Northgate Station North City","",1,7893364,20348018,0,101,1,1
100205,82047,771626859,"Northgate Station North City","",1,7893359,20348018,0,101,1,1
100205,82047,771626869,"Northgate Station North City","",1,7893358,20348018,0,101,1,1
100205,82047,771626879,"Northgate Station North City","",1,7893364,20348018,0,101,1,1
100205,82047,771626889,"Northgate Station North City","",1,7893359,20348018,0,101,1,1
100205,82047,771626899,"Northgate Station North City","",1,7893434,20348018,0,101,1,1
100205,82047,771626909,"Northgate Station North City","",1,7893360,20348018,0,101,1,1
100205,82047,771626919,"Northgate Station North City","",1,7893363,20348018,0,101,1,1
100205,82047,771626929,"Northgate Station North City","",1,7893361,20348018,0,101,1,1
100205,82047,771626939,"Northgate Station North City","",1,7893362,20348018,0,101,1,1
100205,82047,771626949,"Northgate Station North City","",1,7893358,20348018,0,101,1,1
100205,82047,771626959,"Northgate Station North City","",1,7893364,20348018,0,101,1,1
100205,82047,771626969,"Northgate Station North City","",1,7893359,20348018,0,101,1,1
100205,82047,771626979,"Northgate Station North City","",1,7893360,20348018,0,101,1,1
100205,82047,771626989,"Northgate Station North City","",1,7893376,20348018,0,101,1,1
100205,82047,771626999,"Northgate Station North City","",1,7893363,20348018,0,101,1,1
100205,82047,771627009,"Northgate Station North City","",1,7893361,20348018,0,101,1,1
100205,82047,771627019,"Northgate Station North City","",1,7893362,20348018,0,101,1,1
100205,82047,771627029,"Northgate Station North City","",1,7893364,20348018,0,101,1,1
100205,82047,771627039,"Northgate Station North City","",1,7893367,20348018,0,101,1,1
100205,82047,771627049,"Northgate Station North City","",1,7893359,20348018,0,101,1,1
100205,82047,771627059,"Northgate Station North City","",1,7893360,20348018,0,101,1,1
100205,82047,771627069,"Northgate Station North City","",1,7893376,20348018,0,101,1,1
100205,82047,771627079,"Northgate Station North City","",1,7893363,20348018,0,101,1,1
100205,82047,771627089,"Northgate Station North City","",1,7893362,20348018,0,101,1,1
100205,82047,771627099,"Northgate Station North City","",1,7893364,20348018,0,101,1,1
100205,82047,771627109,"Northgate Station North City","",1,7893368,20348018,0,101,1,1
100205,82047,771627119,"Northgate Station North City","",1,7893367,20348014,0,101,1,1
100205,82047,771627129,"Northgate Station North City","",1,7893368,20348014,0,101,1,1
100205,82047,771627139,"Northgate Station North City","",1,7893367,20348014,0,101,1,1
100205,82047,771627149,"Northgate Station North City","",1,7893368,20348014,0,101,1,1
100205,82047,771627159,"Northgate Station North City","",1,7893367,20348014,0,101,1,1
100205,82047,771627169,"Northgate Station North City","",1,7893360,20348015,0,101,1,1
100205,82047,771627179,"Northgate Station North City","",1,7893361,20348015,0,101,1,1
100205,82047,771627189,"Northgate Station North City","",1,7893434,20348015,0,101,1,1
100205,82047,771627199,"Northgate Station North City","",1,7893360,20348015,0,101,1,1
100205,82047,771627209,"Northgate Station North City","",1,7893363,20348015,0,101,1,1
100205,82047,771627219,"Northgate Station North City","",1,7893361,20348015,0,101,1,1
100205,82047,771627229,"Northgate Station North City","",1,7893362,20348015,0,101,1,1
100205,82047,771627239,"Northgate Station North City","",1,7893358,20348015,0,101,1,1
100205,82047,771627249,"Northgate Station North City","",1,7893364,20348015,0,101,1,1
100205,82047,771627259,"Northgate Station North City","",1,7893359,20348015,0,101,1,1
100205,82047,771627269,"Northgate Station North City","",1,7893360,20348015,0,101,1,1
100205,82047,771627279,"Northgate Station North City","",1,7893376,20348015,0,101,1,1
100205,82047,771627289,"Northgate Station North City","",1,7893363,20348015,0,101,1,1
100205,82047,771627299,"Northgate Station North City","",1,7893361,20348015,0,101,1,1
100205,82047,771627309,"Northgate Station North City","",1,7893362,20348015,0,101,1,1
100205,82047,771627319,"Northgate Station North City","",1,7893364,20348015,0,101,1,1
100205,82047,771627329,"Northgate Station North City","",1,7893367,20348015,0,101,1,1
100205,82047,771627339,"Northgate Station North City","",1,7893359,20348015,0,101,1,1
100205,82047,771627349,"Northgate Station North City","",1,7893360,20348015,0,101,1,1
100205,82047,771627359,"Northgate Station North City","",1,7893376,20348015,0,101,1,1
100205,82047,771627369,"Northgate Station North City","",1,7893363,20348015,0,101,1,1
100205,82047,771627379,"Northgate Station North City","",1,7893362,20348015,0,101,1,1
100205,82047,771627389,"Northgate Station North City","",1,7893364,20348015,0,101,1,1
100205,82047,771627399,"Northgate Station North City","",1,7893368,20348015,0,101,1,1
100205,82047,771627409,"Northgate Station North City","",1,7893367,20348015,0,101,1,1
100205,82047,771627419,"Northgate Station North City","",1,7893359,20348015,0,101,1,1
100205,82047,771627429,"Northgate Station North City","",1,7893376,20348015,0,101,1,1
100205,82047,771627439,"Northgate Station North City","",1,7893363,20348015,0,101,1,1
100205,82047,771627449,"Northgate Station North City","",1,7893359,20348015,0,101,1,1
100205,82047,771627459,"Northgate Station North City","",1,7893363,20348015,0,101,1,1
100205,82047,771627469,"Northgate Station North City","",1,7893359,20348015,0,101,1,1
100205,82047,771627479,"Northgate Station North City","",1,7893363,20348015,0,101,1,1
100210,18174,571638559,"Othello Station N Beacon Hill","",0,7893694,21036002,0,101,1,1
100210,18174,571638579,"Othello Station N Beacon Hill","",0,7893689,21036002,0,101,1,1
100210,18174,571638599,"Othello Station N Beacon Hill","",0,7893701,21036002,0,101,1,1
